STA_SID,DEJANSKA_RABA,OB_MID,ID_TIP_STAVBE,LETO_IZG_STA,LETO_OBN_STREHE,LETO_OBN_FASADE,ID_KONSTRUKCIJE,ID_OGREVANJE,UPORABNA_POVRSINA,NETO_TLORIS,HEATED_AREA,ENOSTANOVANJSKE_STAVBE,VECSTANOVANJSKE_STAVBE,STANOVANJSKE_STAVBE_ZA_POSEBNE_NAMEN,JAVNA_UPRAVA,TURIZEM_NASTANITVENI_OBJEKTI,STAVBE_ZA_KULTURO,OBREDNE_STAVBE,STAVBE_ZA_IZOBRAZEVANJE,STAVBE_ZA_ZDRAVSTVENO_OSKRBO,SPORTNA_DVORANA,POKRIT_PROSTOR_ZA_SPORT_IN_PRIREDITVE,POKRIT_PLAVALNI_BAZEN,INDUSTRIJA,POSLOVNO_STORITVENI_SEKTOR,BENCINSKI_SERVIS,PROMETNA_INFRASTRUKTURA,GASILSKI_DOM,OSTALO,ADDRESS,NA_MID,PREDICTED_HEAT_m2,PREDICTED_HEAT_kWh,TEMP_DEFICIT,Naziv namen naprave,Naziv vrsta naprave,kW_m2_stevilo,INSTALLATION_YEAR,ELKO,ZP,UNP,BIOMASS,PELETI,SEKANCI,POLENA,NARAVNI_LES,HEAT_PUMP_AIR,HEAT_PUMP_GROUND,SOLAR_THERMAL,GEOTHERMAL,DISTRICT_HEAT,COAL,NA_FUEL,DATA_SOURCE,FINAL_ENERGY_m2,USEFUL_ENERGY_CLASS,FINAL_ENERGY_CLASS,card_number
10221805,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1970,0,0,les,"drugo ogrevanje, ",27.8,39.3,27.8,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Šenturška Gora 33,10103380,155.0,6120,3900,,,,,0,0,0,0,,,,,0,0,0,0,0,0,6800,Ni vira,173,F,F,
10221806,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1980,0,0,kombinacija različnih materialov,"drugo ogrevanje, ",72.9,146.0,72.9,72.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Apno 20,10102430,81.0,11937,3700,,,,,0,0,0,0,,,,,0,0,0,0,0,0,13263,Ni vira,90,D,D,
10221807,garaža,11026630,samostoječa,1988,0,0,opeka,"ni ogrevanja, ",19.1,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,,0,250.0,4789,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,5321,Ni vira,278,G,G,
10221808,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1820,1972,1972,kamen,"drugo ogrevanje, ",80.0,100.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Šenturška Gora 23,10103380,81.0,8113,3900,,,,,0,0,0,0,,,,,0,0,0,0,0,0,9014,Ni vira,90,D,D,
10221809,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1996,0,0,opeka,"centralno ogrevanje, ",76.8,144.5,76.8,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Šenturška Gora 86,10103380,83.0,12022,3500,Ogrevanje zraka,Centralna kurilna naprava - etažni kamin,25.0,1950.0,0,0,0,0,0.0,0.0,0.0,13508.29939377671,0,0,0,0,0,0,0,Evidim,93,D,D,
10221810,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1975,0,0,opeka,"drugo ogrevanje, ",56.5,148.8,56.5,56.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Apno 21,10102430,67.0,10095,3900,,,,,0,0,0,0,,,,,0,0,0,0,0,0,11217,Ni vira,75,D,D,
10221812,Drug kmetijski del stavbe,11026630,samostoječa,1970,0,0,"beton, železobeton","ni ogrevanja, ",16.4,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,,0,220.0,3608,3900,,,,,0,0,0,0,,,,,0,0,0,0,0,0,4008,Ni vira,244,G,G,
10221813,garaža,11026630,samostoječa,1965,0,0,opeka,"ni ogrevanja, ",32.7,32.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.7,,0,216.0,7075,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,7862,Ni vira,240,G,G,
10221814,Prostor za razvedrilo,11026630,samostoječa,1991,0,0,opeka,"centralno ogrevanje, ",241.7,326.0,241.7,0.0,0.0,0.0,0.0,0.0,241.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Šenturška Gora 11,10103380,78.0,25725,3900,Ogrevanje in priprava sanitarne vode,Centralna standardna kurilna naprava,39.0,1994.0,27962,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Evidim,85,D,D,
10221815,Prostor za spravilo pridelka,11026630,samostoječa,1970,0,0,"beton, železobeton","ni ogrevanja, ",15.3,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,,0,226.0,3458,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,3843,Ni vira,251,G,G,
10221816,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1993,0,0,opeka,"centralno ogrevanje, ",91.8,177.0,91.8,91.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pšata 21A,10103169,68.0,12098,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,13442,Ni vira,75,D,D,
10221818,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1800,0,0,kamen,"ni ogrevanja, ",80.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Šenturška Gora 15,10103380,99.0,7950,3900,,,,,0,0,0,0,,,,,0,0,0,0,0,0,8834,Ni vira,110,D,E,
10221819,Prostor za spravilo pridelka,11026630,samostoječa,2000,0,0,les,"ni ogrevanja, ",20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,0,230.0,4602,3900,,,,,0,0,0,0,,,,,0,0,0,0,0,0,5114,Ni vira,255,G,G,
10221820,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1997,0,0,opeka,"centralno ogrevanje, ",119.2,231.5,119.2,119.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pšata 18A,10103169,56.0,13153,3500,Ogrevanje in priprava sanitarne vode,Centralna kurilna naprava - kotel,25.0,1996.0,0,0,0,0,14297.539589129037,0.0,0.0,0.0,0,0,0,0,0,0,0,Evidim,61,C,D,
10221821,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1990,2005,0,kombinacija različnih materialov,"centralno ogrevanje, ",147.0,171.0,147.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Apno 63,10102430,81.0,13922,3900,Ogrevanje in priprava sanitarne vode,Centralna kurilna naprava - kotel,32.0,2010.0,0,0,0,0,0.0,0.0,0.0,14655.326808648795,0,0,0,0,0,0,0,Evidim,85,D,D,
10221822,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1870,1964,1995,kamen,"centralno ogrevanje, ",181.6,248.4,181.6,181.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Šenturška Gora 12,10103380,75.0,18634,3900,Ogrevanje zraka,Lokalna kurilna naprava - štedilnik,10.0,2003.0,0,0,0,0,0.0,0.0,0.0,19823.4692692493,0,0,0,0,0,0,0,Evidim,79,D,D,
10221823,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1984,0,0,opeka,"centralno ogrevanje, ",103.8,174.2,103.8,103.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Šenturška Gora 15A,10103380,82.0,14386,3900,Ogrevanje in priprava sanitarne vode,Centralna kurilna naprava - kotel,40.0,1985.0,0,0,0,0,0.0,0.0,0.0,16165.15906427443,0,0,0,0,0,0,0,Evidim,92,D,D,
10221824,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1900,0,0,kamen,"ni ogrevanja, ",44.0,50.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Šenturška Gora 1,10103380,128.0,6437,3900,,,,,0,0,0,0,,,,,0,0,0,0,0,0,7152,Ni vira,143,E,E,
10221825,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,2000,0,0,kombinacija različnih materialov,"centralno ogrevanje, ",99.8,136.6,99.8,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Šenturška Gora 34,10103380,101.0,13837,3900,Ogrevanje zraka,Centralna kurilna naprava - etažni kamin,8.0,2005.0,0,0,0,0,0.0,0.0,0.0,14720.97847516902,0,0,0,0,0,0,0,Evidim,107,D,E,
10221826,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1995,0,0,kombinacija različnih materialov,"centralno ogrevanje, ",30.0,78.4,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Apno 64,10102430,83.0,6575,3900,Ogrevanje zraka,Centralna kurilna naprava - etažni kamin,10.0,1990.0,0,0,0,0,0.0,0.0,0.0,7147.194341934555,0,0,0,0,0,0,0,Evidim,91,D,D,
10221827,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1970,2003,2004,opeka,"centralno ogrevanje, ",117.7,132.1,117.7,117.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Šenturška Gora 13,10103380,135.0,17868,3900,,vgradnja toplotne črpalke za centralno ogrevanje stanovanjske stavbe,10.0,2019,0,0,0,0,0.0,0.0,0.0,0.0,17868,0,0,0,0,0,0,Eko sklad,135,E,E,
10221828,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1979,2010,0,kombinacija različnih materialov,"centralno ogrevanje, ",43.5,85.9,43.5,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Apno 27,10102430,93.0,8059,3500,Ogrevanje in priprava sanitarne vode,Centralna standardna kurilna naprava,25.0,1998.0,8760,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Evidim,101,D,D,
10221829,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1976,2007,0,opeka,"centralno ogrevanje, ",157.0,303.7,157.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Apno 66,10102430,52.0,15836,3900,Ogrevanje in priprava sanitarne vode,Centralna kurilna naprava - kotel,25.0,1980.0,0,0,0,0,0.0,0.0,0.0,17793.969907021594,0,0,0,0,0,0,0,Evidim,58,C,C,
10221830,Hlev,11026630,samostoječa,1947,2006,0,"beton, železobeton","ni ogrevanja, ",82.5,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.5,,0,105.0,8677,3900,,,,,0,0,0,0,,,,,0,0,0,0,0,0,9641,Ni vira,116,D,E,
10221831,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1978,0,0,drug material,"centralno ogrevanje, ",40.8,51.0,40.8,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Šenturška Gora 40,10103380,179.0,9150,3900,,,,,0,0,0,0,,,,,0,0,0,0,0,0,10166,Ni vira,199,F,F,
10221833,Prostor za spravilo pridelka,11026630,samostoječa,2002,0,0,les,"drugo ogrevanje, ",24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,,0,219.0,5259,3900,,,,,0,0,0,0,,,,,0,0,0,0,0,0,5843,Ni vira,243,G,G,
10221834,Hlev,11026630,samostoječa,1900,0,0,kombinacija različnih materialov,"ni ogrevanja, ",98.1,98.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.1,,0,102.0,10010,3900,,,,,0,0,0,0,,,,,0,0,0,0,0,0,11122,Ni vira,113,D,E,
10221835,Hlev,11026630,samostoječa,1960,0,0,opeka,"ni ogrevanja, ",20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,0,245.0,4909,3900,,,,,0,0,0,0,,,,,0,0,0,0,0,0,5454,Ni vira,272,G,G,
10221836,garaža,11026630,samostoječa,1978,0,0,les,"ni ogrevanja, ",18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,,0,240.0,4328,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,4809,Ni vira,267,G,G,
10221837,Hlev,11026630,samostoječa,1981,0,0,opeka,"ni ogrevanja, ",200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,,0,88.0,17637,3900,,,,,0,0,0,0,,,,,0,0,0,0,0,0,19596,Ni vira,97,D,D,
10221838,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1987,0,0,kombinacija različnih materialov,"drugo ogrevanje, ",49.9,80.3,49.9,49.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Apno 22,10102430,83.0,6701,3900,Ogrevanje in priprava sanitarne vode,Centralna kurilna naprava - kotel,25.0,1995.0,0,0,0,0,0.0,0.0,0.0,7284.548447852814,0,0,0,0,0,0,0,Evidim,90,D,D,
10221839,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1970,0,0,les,"drugo ogrevanje, ",53.1,124.7,53.1,53.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pšata 27,10103169,79.0,9920,3500,Ogrevanje zraka,Lokalna kurilna naprava - lončena peč,6.0,1985.0,0,0,0,0,0.0,0.0,0.0,11146.590098836994,0,0,0,0,0,0,0,Evidim,89,D,D,
10221840,garaža,11026630,samostoječa,1987,0,0,opeka,"ni ogrevanja, ",61.0,62.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,,0,160.0,9982,3900,,,,,0,0,0,0,,,,,0,0,0,0,0,0,11092,Ni vira,178,F,F,
10221841,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1850,2007,0,kombinacija različnih materialov,"centralno ogrevanje, ",56.0,70.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Apno 62,10102430,88.0,6216,3500,Ogrevanje in priprava sanitarne vode,Centralna standardna kurilna naprava,25.0,1996.0,0,0,6756,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Evidim,96,D,D,
10221842,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1890,0,0,kamen,"ni ogrevanja, ",35.0,59.2,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pšata 21,10103169,82.0,4891,3500,Ogrevanje in priprava sanitarne vode,Centralna standardna kurilna naprava,30.0,1994.0,5317,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Evidim,89,D,D,
10221843,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1859,1976,1976,kombinacija različnih materialov,"centralno ogrevanje, ",151.8,344.8,151.8,151.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Apno 61,10102430,39.0,13658,3900,Ogrevanje zraka,Lokalna kurilna naprava - štedilnik,10.0,1985.0,0,0,0,0,0.0,0.0,0.0,15346.406125333866,0,0,0,0,0,0,0,Evidim,44,C,C,
10221844,garaža,11026630,samostoječa,2002,0,0,les,"ni ogrevanja, ",20.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,0,142.0,4560,3900,,,,,0,0,0,0,,,,,0,0,0,0,0,0,5067,Ni vira,158,E,F,
10221845,Drug kmetijski del stavbe,11026630,samostoječa,1932,2002,0,les,"ni ogrevanja, ",80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,,0,125.0,10018,3900,,,,,0,0,0,0,,,,,0,0,0,0,0,0,11131,Ni vira,139,E,E,
10221846,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1978,0,0,les,"ni ogrevanja, ",16.0,18.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Apno 23,10102430,200.0,3605,3900,,,,,0,0,0,0,,,,,0,0,0,0,0,0,4006,Ni vira,222,F,G,
10221847,Prostor za spravilo pridelka,11026630,samostoječa,1750,0,0,kamen,"ni ogrevanja, ",12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,0,137.0,1644,3900,,,,,0,0,0,0,,,,,0,0,0,0,0,0,1827,Ni vira,152,E,F,
10221849,Hlev,11026630,samostoječa,1981,0,0,kombinacija različnih materialov,"ni ogrevanja, ",478.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,,0,87.0,41910,3900,,,,,0,0,0,0,,,,,0,0,0,0,0,0,46566,Ni vira,97,D,D,
10221850,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1979,0,0,opeka,"drugo ogrevanje, ",32.0,52.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Apno 24,10102430,137.0,7152,3900,,vgradnja toplotne črpalke za centralno ogrevanje stanovanjske stavbe,4.0,2019,0,0,0,0,0.0,0.0,0.0,0.0,7152,0,0,0,0,0,0,Eko sklad,137,E,E,
10221851,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1970,0,2006,"beton, železobeton","centralno ogrevanje, ",53.5,171.6,53.5,53.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kurirska pot 30,10102553,48.0,8397,3500,Ogrevanje in priprava sanitarne vode,Centralna kurilna naprava - kotel,35.0,1987.0,0,0,0,0,0.0,0.0,0.0,9435.045342788118,0,0,0,0,0,0,0,Evidim,54,C,C,
10221852,Drug kmetijski del stavbe,11026630,samostoječa,1978,0,0,les,"ni ogrevanja, ",27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,,0,232.0,6266,3900,,,,,0,0,0,0,,,,,0,0,0,0,0,0,6962,Ni vira,257,G,G,
10221853,Hlev,11026630,samostoječa,1980,0,0,opeka,"ni ogrevanja, ",40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,,0,243.0,9756,3900,,,,,0,0,0,0,,,,,0,0,0,0,0,0,10841,Ni vira,271,G,G,
10221854,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1972,0,0,opeka,"drugo ogrevanje, ",130.7,149.5,130.7,130.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pšata 22,10103169,104.0,15641,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,17379,Ni vira,116,D,E,
10221855,garaža,11026630,samostoječa,1960,0,0,opeka,"ni ogrevanja, ",13.9,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,,0,190.0,3404,3900,,,,,0,0,0,0,,,,,0,0,0,0,0,0,3783,Ni vira,211,F,G,
10221856,Nestavba,11026630,samostoječa,1986,0,0,drug material,"centralno ogrevanje, ",9.5,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,,0,227.0,2157,3900,,,,,0,0,0,0,,,,,0,0,0,0,0,0,2397,Ni vira,252,G,G,
10221857,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1990,0,0,drug material,"centralno ogrevanje, ",120.0,150.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Šenturška Gora 8,10103380,65.0,9865,3500,Ogrevanje zraka,Lokalna kurilna naprava - kmečka peč,25.0,1950.0,0,0,0,0,0.0,0.0,0.0,11084.875670053003,0,0,0,0,0,0,0,Evidim,73,D,D,
10221860,Drug kmetijski del stavbe,11026630,samostoječa,1978,0,0,les,"ni ogrevanja, ",10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,0,240.0,2408,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,2676,Ni vira,267,G,G,
10221861,garaža,11026630,samostoječa,1952,0,1995,opeka,"drugo ogrevanje, ",133.6,133.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.6,,0,97.0,12979,3500,,,,,0,0,0,0,,,,,0,0,0,0,0,0,14421,Ni vira,107,D,E,
10221862,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1980,0,0,opeka,"drugo ogrevanje, ",55.0,121.2,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Apno 25,10102430,77.0,9396,3900,Ogrevanje zraka,Lokalna kurilna naprava - lončena peč,10.0,1980.0,0,0,0,0,0.0,0.0,0.0,10557.916375476729,0,0,0,0,0,0,0,Evidim,87,D,D,
10221863,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1998,0,0,opeka,"ni ogrevanja, ",45.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Šenturška Gora 69,10103380,238.0,10716,3900,Ogrevanje in priprava sanitarne vode,Centralna standardna kurilna naprava,21.0,2009.0,11280,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Evidim,250,G,G,
10221864,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,2000,0,0,opeka,"centralno ogrevanje, ",49.0,57.1,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Apno 26,10102430,184.0,10530,3900,Ogrevanje in priprava sanitarne vode,Centralna standardna kurilna naprava,21.0,1997.0,0,0,11446,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Evidim,200,F,F,
10221866,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1983,0,0,opeka,"centralno ogrevanje, ",136.1,252.3,136.1,136.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Šenturška Gora 29,10103380,49.0,12612,3500,Ogrevanje zraka,Lokalna kurilna naprava - odprti kamin,8.0,2007.0,0,0,0,0,0.0,0.0,0.0,13417.339024074749,0,0,0,0,0,0,0,Evidim,53,C,C,
10221867,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1800,1900,1975,kamen,"drugo ogrevanje, ",142.2,173.0,142.2,142.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Šenturška Gora 10,10103380,66.0,11526,3900,,,,,0,0,0,0,,,,,0,0,0,0,0,0,12807,Ni vira,74,D,D,
10221868,Stanovanje v samostoječi stavbi z enim stanovanjem,11026630,samostoječa,1975,0,0,opeka,"centralno ogrevanje, ",137.4,161.3,137.4,137.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Šenturška Gora 19A,10103380,89.0,14404,3900,,,,,0,0,0,0,,,,,0,0,0,0,0,0,16005,Ni vira,99,D,D,
10221869,garaža,11026630,samostoječa,1976,0,0,les,"ni ogrevanja, ",35.7,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7,,0,166.0,8415,3900,,,,,0,0,0,0,,,,,0,0,0,0,0,0,9350,Ni vira,185,F,F,
